__acker,1558,345528799
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,743,318658667
counter,560,249750197
counter,534,210614045
counter,672,242116585
feature-generation-bolt,36,66244474
feature-generation-bolt,36,57892173
feature-generation-bolt,36,52643776
feature-generation-bolt,36,53034254
pos-tagger-bolt,36,281291980
pos-tagger-bolt,36,264242821
pos-tagger-bolt,36,199701291
pos-tagger-bolt,36,205658916
preprocessor-bolt,32,47120285
preprocessor-bolt,28,44063924
preprocessor-bolt,28,37957232
preprocessor-bolt,28,37478175
stopWordFilter,472,353212155
stopWordFilter,622,344529852
stopWordFilter,616,306282239
stopWordFilter,623,302353281
svm-bolt,25,41196692
svm-bolt,28,34959143
svm-bolt,28,33652805
svm-bolt,36,35268947
tokenizer-bolt,24,57429040
tokenizer-bolt,28,55134063
tokenizer-bolt,28,44222856
tokenizer-bolt,28,45289136
wordGenerator,25,111253525
wordGenerator,28,102738582
wordGenerator,28,93201687
wordGenerator,28,95828340
tweet-reader,121,173646488
tweet-reader,118,154406314
tweet-reader,128,143332812
tweet-reader,125,138120778
__acker,2031,394260092
__acker,2157,471519059
__acker,2092,424606678
__acker,2126,360277902
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,1087,333439062
counter,767,263410960
counter,717,222912248
counter,883,250922700
feature-generation-bolt,47,71436377
feature-generation-bolt,48,61811466
feature-generation-bolt,48,54655722
feature-generation-bolt,48,53256547
pos-tagger-bolt,47,306036726
pos-tagger-bolt,48,287756548
pos-tagger-bolt,48,216932531
pos-tagger-bolt,48,220508298
preprocessor-bolt,48,53517380
preprocessor-bolt,48,48016337
preprocessor-bolt,48,42515043
preprocessor-bolt,48,40628609
stopWordFilter,882,404240210
stopWordFilter,863,373570364
stopWordFilter,872,328847289
stopWordFilter,870,330114179
svm-bolt,48,45090396
svm-bolt,47,39118037
svm-bolt,48,36933413
svm-bolt,48,36000155
tokenizer-bolt,48,67135871
tokenizer-bolt,48,62256607
tokenizer-bolt,48,51930569
tokenizer-bolt,48,49203598
wordGenerator,48,123591741
wordGenerator,48,116920041
wordGenerator,48,107806904
wordGenerator,48,107218564
tweet-reader,191,183103539
tweet-reader,190,159059975
tweet-reader,193,151427284
tweet-reader,193,146310168
__acker,1986,445644592
__acker,1996,526456520
__acker,2035,488888408
__acker,2062,401549523
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,952,373282609
counter,810,273650976
counter,661,238132870
counter,830,279589366
feature-generation-bolt,48,75359906
feature-generation-bolt,48,66198105
feature-generation-bolt,48,61549369
feature-generation-bolt,48,60632615
pos-tagger-bolt,48,346115841
pos-tagger-bolt,48,310554841
pos-tagger-bolt,48,238685803
pos-tagger-bolt,48,244191003
preprocessor-bolt,48,55584026
preprocessor-bolt,48,53222187
preprocessor-bolt,48,46326925
preprocessor-bolt,48,46925707
stopWordFilter,842,423968053
stopWordFilter,842,407081089
stopWordFilter,850,376088856
stopWordFilter,854,377520208
svm-bolt,48,46938247
svm-bolt,48,42210436
svm-bolt,48,41532784
svm-bolt,48,40208432
tokenizer-bolt,48,78158953
tokenizer-bolt,48,66401567
tokenizer-bolt,48,57259277
tokenizer-bolt,48,56625259
wordGenerator,48,137568485
wordGenerator,48,130621783
wordGenerator,46,116764396
wordGenerator,48,115506199
tweet-reader,193,193350601
tweet-reader,193,161537145
tweet-reader,192,161766827
tweet-reader,187,150614686
__acker,2147,501731003
__acker,2045,566350809
__acker,2109,561202250
__acker,2112,463287858
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,985,402222778
counter,794,307300968
counter,760,265433550
counter,811,306682822
feature-generation-bolt,48,85290515
feature-generation-bolt,48,75832920
feature-generation-bolt,48,68877131
feature-generation-bolt,48,68653845
pos-tagger-bolt,48,381467301
pos-tagger-bolt,48,352926247
pos-tagger-bolt,48,269493878
pos-tagger-bolt,48,277254439
preprocessor-bolt,48,60650958
preprocessor-bolt,48,56314991
preprocessor-bolt,48,50553610
preprocessor-bolt,48,49651156
stopWordFilter,830,443373488
stopWordFilter,833,423800447
stopWordFilter,828,395387554
stopWordFilter,834,397484489
svm-bolt,48,51959117
svm-bolt,48,44701723
svm-bolt,48,44264659
svm-bolt,48,43262350
tokenizer-bolt,48,78767386
tokenizer-bolt,48,71638221
tokenizer-bolt,48,62203309
tokenizer-bolt,48,60995865
wordGenerator,48,138682480
wordGenerator,47,129579157
wordGenerator,48,124133662
wordGenerator,48,123675695
tweet-reader,194,187922682
tweet-reader,191,160727018
tweet-reader,189,159606287
tweet-reader,192,154336147
__acker,1976,489778765
__acker,1536,536507140
__acker,2083,541176112
__acker,1473,442288600
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,739,376911596
counter,554,286743700
counter,722,266006016
counter,847,307540053
feature-generation-bolt,44,88564344
feature-generation-bolt,48,75338346
feature-generation-bolt,48,69459246
feature-generation-bolt,48,68051487
pos-tagger-bolt,40,391960080
pos-tagger-bolt,48,353516788
pos-tagger-bolt,48,272177121
pos-tagger-bolt,48,279833328
preprocessor-bolt,36,62258209
preprocessor-bolt,36,54496337
preprocessor-bolt,39,48120676
preprocessor-bolt,40,47877160
stopWordFilter,602,430180334
stopWordFilter,591,404989982
stopWordFilter,625,369002679
stopWordFilter,597,372104197
svm-bolt,40,52423547
svm-bolt,40,44651363
svm-bolt,42,42530463
svm-bolt,40,41824592
tokenizer-bolt,60,81163538
tokenizer-bolt,40,69472321
tokenizer-bolt,40,58931079
tokenizer-bolt,40,58364774
wordGenerator,48,136462110
wordGenerator,32,122546217
wordGenerator,36,115330672
wordGenerator,32,115923806
tweet-reader,191,187200368
tweet-reader,201,161038290
tweet-reader,204,157101282
tweet-reader,200,149759356
__acker,2174,463362209
__acker,2320,556606070
__acker,2196,527889561
__acker,2184,448565755
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,1115,394844725
counter,808,285709211
counter,742,258576444
counter,897,293103193
feature-generation-bolt,60,95791270
feature-generation-bolt,60,79107938
feature-generation-bolt,60,71506351
feature-generation-bolt,60,70718767
pos-tagger-bolt,60,417356032
pos-tagger-bolt,60,376147112
pos-tagger-bolt,60,284986672
pos-tagger-bolt,60,292107026
preprocessor-bolt,60,68671521
preprocessor-bolt,60,60993731
preprocessor-bolt,60,53710243
preprocessor-bolt,60,54053907
stopWordFilter,862,445747311
stopWordFilter,862,412364438
stopWordFilter,902,374488628
stopWordFilter,902,377627056
svm-bolt,60,59148005
svm-bolt,60,48985541
svm-bolt,60,47022041
svm-bolt,60,44809549
tokenizer-bolt,60,87680439
tokenizer-bolt,60,77989581
tokenizer-bolt,60,65591039
tokenizer-bolt,60,65542296
wordGenerator,48,140880704
wordGenerator,48,124866346
wordGenerator,48,117261295
wordGenerator,48,118698637
tweet-reader,218,188797757
tweet-reader,217,164656637
tweet-reader,217,160746224
tweet-reader,217,154945341
__acker,2060,464674110
__acker,2146,566235137
__acker,2199,522474743
__acker,2252,461580825
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,1038,397924796
counter,784,286179478
counter,660,256049878
counter,890,298699625
feature-generation-bolt,60,99562047
feature-generation-bolt,60,84079712
feature-generation-bolt,60,76720077
feature-generation-bolt,60,75501304
pos-tagger-bolt,60,442930141
pos-tagger-bolt,60,406191825
